tweet_id,text,intent,reply,confidence,retrieval_score,escalate,escalation_reason,reply_quality_human_0_2,escalation_human,judge_reply_quality_0_2,judge_escalation,human_notes,judge_notes
35211,"@AppleSupport why is the new update savaging my battery please, 100% to 1% in the space of an hour, get ya shit together",battery_drain,"Sorry you're dealing with battery drain. Please check Battery settings for apps using the most power, install any pending software updates, and let us know if the issue continues.",0.688063,0.36021,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
36636,"@AppleSupport Freezing basically all of the time. Apps are messing up, if i turn on airplane mode and then turn it off i can’t get service without restart",update_performance_or_crash,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.25856,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
5841,@AppleSupport Tried I️t and I️t still doesn’t work,app_or_media_behavior,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.768168,0.48048,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
31937,@AppleSupport @AppleSupport whenever I type the letter “i” it auto corrects to a “a ?” What is going on!????,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.630256,0.418796,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
23115,@AppleSupport Thanks! But it used to be so nice when I could limit the number of episodes downloaded but still have some pre-downloaded for flights n things. Is the setting coming back?,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.256021,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
61060,@115858 where tf is the update that fixes the glitches from the last update because I’m tired of not being able to use the letter “I️”,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.222841,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
2631,"@AppleSupport iPhone 7+, iOS 11.1",device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.88,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
52986,@AppleSupport excuse me https://t.co/Ci41SFmxWy,device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.735427,0.386935,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
4875,Come on @AppleSupport #ios11.1  Same bug as before. Numbers disappear when entering info. Video below. #iosproblems https://t.co/eKirAn2Mam,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.19243,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
31441,@AppleSupport can you tell me why my Apple tv4 with screen saver set to never update will suddenly have new a “video” in the aerial views?,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.2882,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
50040,@115858 fix this I️ !!!!,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.631908,0.432571,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
29558,@AppleSupport your new iOS slowdown my phone and delayed everything. @116333 you should know by now that some folks works with their phone and you can messe up people work. Test the damn thing before lunch it. Or come up with a big warning “it slow down 6.7,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.167768,True,Escalated because no sufficiently similar historical example was retrieved.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
56951,@115858 can you tell me when when I type the letter “I” some damn symbols pop up like I’m out here coding and doing a MySpace edit 🤨,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.613486,0.279049,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
31426,@AppleSupport iOS11 I’ve tried resetting the keyboard it didn’t work.,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.688327,0.361091,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
51681,All of my pictures magically got deleted somehow. @AppleSupport??? What the shit? I go from 3K to 600 fuck is up?,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.6223,0.352496,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
41685,"@AppleSupport iPhone is getting stuck and slow . Seriously, it was fine up until a week ago. Any tips? Thanks for responding. It’s not that old 😰",update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.47471,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
39603,@AppleSupport 11.0.3,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.7,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
32376,"Oye @115858, muy bonitos tus nuevos emojis pero, ¿para cuando el poder desactivar (REAL) el Wifi y el Bluetooth desde el CC?",device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.608819,0.240159,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
37665,"iOs 11 is a mess. My iTunes is a mess. Fix up, @115858.",update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.211701,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
32428,Amma asking @2084: Can you fix my @115858 thumbprint for me? I think my thumb has changed from washing dishes.,account_or_verification,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.605225,0.210211,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
35344,"Dear @AppleSupport I have an iPhone 7 &amp; iTunes, both genuine. So why do I always get this message when I sync? Hope you can help. Thanks. https://t.co/QgJ14liJDw",device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.256484,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
17290,"So @115858 randomly deleted over 3,000 photos from my phone. Wow wtf!!",device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.227571,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
41627,"@AppleSupport Rear camera, (opposite side of the screen) . iPhone 7 Plus",device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.40032,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
1789,@AppleSupport No I had 11.0.3 but now it says 11.1 update so ima go ahead and do that,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.508249,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
56953,@AppleSupport iOS 11.1,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.88,1.0,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
58274,"@AppleSupport Hey, I just updated my Late 2012 Mac Mini to High Sierra and now my second monitor doesn't work (only a black screen that will show my cursor) need help fixing this ASAP! Thanks in advance.",device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.199267,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
1787,@AppleSupport Worked 👌🏽,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.667201,0.726674,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
11141,@115858 got people out here looking crazy with this damn glitch!!! Fix this shit now!!!,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.623703,0.364194,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
59591,My home button won’t go home but I can still double click to close out apps. HELP @AppleSupport,device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.673967,0.313224,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
41616,@AppleSupport The current one 11.1,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.613135,0.276125,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
35308,"@116333 Hi,can you please update iOS software to 11.2 because I am facing a lots of issues with the latest version iOS 10.1",update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.345682,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
10679,Depois da ultima atualizado do IOS a bateria do IPhone 6 tá durando quase nada @115858 @AppleSupport,battery_drain,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.192129,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
38212,"Is anyone else’s phone making these boxes and shit ? 
@AppleSupport help lol https://t.co/1Ztno66URp",app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.621539,0.346155,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
50820,@AppleSupport I have Iphone 7 updated to ios 11.1. After the news IOS released this year battery problem raised.,battery_drain,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.682815,0.342718,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
5823,@115858 creates amazing technology..... but talk to text still messes up 90% of what I will it to type..... #fixyourcrap,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.596956,0.141304,True,Escalated because no sufficiently similar historical example was retrieved.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
13588,Why do I need a sim card when I’m joined to the WiFi? I’m only using this phone to test websites. @AppleSupport https://t.co/xdINQXPvEX,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.607043,0.225358,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
53538,"@AppleSupport Major security breach on iCloud evident - any issues reported? Sign-in and got other people’s information, books, music etc etc",account_or_verification,"Sorry you're having trouble with your account. Please confirm that you're using the correct account credentials and follow the official verification or password-reset flow. If you remain locked out, we can help escalate the case.",0.78,0.220171,True,Escalated because the message contains a high-risk/support-sensitive term: security breach,2,True,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
32414,@AppleSupport I keep getting a question mark inside a box?? I️ updated my phone and it’s still doing it. 🤦🏽‍♀️,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.39903,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
43378,Why every time I️ type I️ it’s a question mark @AppleSupport,app_or_media_behavior,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.637611,0.480092,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
2676,@AppleSupport HELP ME. I have a problem with my iPhone 7😑,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.647045,0.558708,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
23178,@AppleSupport upgraded to 11.1.2 and iTunes Player won’t work on iPhone 7. ANNOYING,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.29704,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
39644,@AppleSupport hey guys any news on why Apple Pay isnt working. Is this a global issue or just UK?,account_or_verification,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.251936,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
8435,@AppleSupport I need an actual human to help me,device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.656332,0.636101,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
38218,"@AppleSupport @115858 Depende como @AppleSupport responda esto perderán un cliente (+familia) y prescriptor desde hace más de 15 años, usuario de toda la gama",device_issue_other,"Sorry you're experiencing this issue. Please restart the device, check for software updates, and share the device model and the exact steps that reproduce the problem so we can narrow it down.",0.595902,0.132516,True,Escalated because no sufficiently similar historical example was retrieved.,1,False,,,"The response is broadly reasonable, but the customer message does not provide enough detail to justify a more specific answer.",
12569,@115858 what’s up with my “I️” being replaced with some bs in my messages? Makes me want to throw the whole phone away.,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.141396,True,Escalated because no sufficiently similar historical example was retrieved.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
6928,@AppleSupport my iPhone is a fully up to date so why does my phone keep freezing 🙃???,update_performance_or_crash,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.714524,0.327211,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
11131,Is anyone doing bug fixing @115858  anymore? I have a whole zoo of them on my iPhone and iMac that could be tamed!,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.24767,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,False,,,"The response is directionally relevant, but it stays fairly generic and does not address the specific symptom in enough detail.",
61295,@AppleSupport iOS 10.,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.778803,0.662678,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,1,True,,,"The message gives very little context, so the troubleshooting reply is reasonable but necessarily generic.",
32363,@AppleSupport It’s glitching when I try to erase pictures or go onto new apps,app_or_media_behavior,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.78,0.204978,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
35311,This new @115858 update sucks! I’m not getting any texts in group chats and it’s terribly slow!,update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.239399,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
35312,@123695 @115858 My screen is all messed up. Won’t let me type right,device_issue_other,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.677543,0.325145,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
32400,@AppleSupport Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in @798. Which is contrary to the document,account_or_verification,"Sorry you're having trouble with the app or media feature. Please restart the affected app/device and check for available app and software updates. If it continues, tell us the app and the exact behavior you're seeing.",0.67691,0.323034,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
56944,I hate the update to the podcast app on iOS11. The interface is really confusing and unorganized @115858 @318,app_or_media_behavior,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.737047,0.523491,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
40452,@AppleSupport All sounds yes when I go to the settings to test it it works but any other that setting no. And I did restarted it and still doesnt work,device_issue_other,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.280326,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,0,False,,,"The reply addresses a different issue than the customer's message, so the suggested troubleshooting would not be very useful.",
34643,"Ffs @115858 Ever since I did the update my I phone everyting is moving slow like a man on ketamine 
Sort it out will ya",update_performance_or_crash,"Sorry about the performance/crash issue. Please make sure your device is updated, restart it, and check whether the problem continues after the restart.",0.78,0.194728,False,Auto-handle: intent confidence and historical similarity passed the current thresholds.,2,False,,,The response is relevant to the reported issue and gives a practical next step without overcomplicating the case.,
